participant,recording,participant_group,picture_id,media_code,aoi_hit_column,aoi_name,semantic_class_auto,aoi_size,duration_of_interval_ms,total_duration_of_fixations_ms,average_duration_of_fixations_ms,minimum_duration_of_fixations_ms,maximum_duration_of_fixations_ms,number_of_fixations,time_to_first_fixation_ms,duration_of_first_fixation_ms,last_aoi_viewed,aoi_at_interval_end,total_duration_of_visit_ms,average_duration_of_visit_ms,number_of_visits,revisit_count,total_duration_of_glances_ms,number_of_glances,aoi_hit_sample_count,aoi_pupil_sum,aoi_pupil_count,aoi_average_pupil_diameter,baseline_period_media_code,baseline_pupil_mean,baseline_pupil_count,aoi_pupil_expansion_rate_vs_baseline_pct
S001,R001,PRO,21,Image_014,AOI hit [Image_014 - AOI_014],AOI_014,commercial_building,132970,7250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,21,Image_014,AOI hit [Image_014 - AOI_015],AOI_015,commercial_building,164675,7250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,21,Image_014,AOI hit [Image_014 - AOI_018],AOI_018,human_activities,9645,7250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,21,Image_014,AOI hit [Image_014 - AOI_019],AOI_019,human_activities,26340,7250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,21,Image_014,AOI hit [Image_014 - AOI_020],AOI_020,human_activities,45383,7250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,21,Image_014,AOI hit [Image_014 - AOI_021],AOI_021,human_activities,35335,7250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,21,Image_014,AOI hit [Image_014 - AOI_026],AOI_026,landmark,190256,7250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,21,Image_014,AOI hit [Image_014 - AOI_027],AOI_027,riparian_vegetation,187514,7250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,21,Image_014,AOI hit [Image_014 - AOI_031],AOI_031,river,3659935,7250,917.0,229.25,92.0,375.0,4,232.0,92.0,True,True,917.0,229.25,4,3,917.0,4,72,185.8,72,2.580555555555556,zhidaoyu,2.5884545454545456,1067.0,-0.3051623955638265
S001,R001,PRO,22,Image_015,AOI hit [Image_015 - AOI_018],AOI_018,human_activities,10031,14000,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,22,Image_015,AOI hit [Image_015 - AOI_019],AOI_019,human_activities,12802,14000,375.0,375.0,375.0,375.0,1,7.0,375.0,False,False,375.0,375.0,1,0,375.0,1,38,98.884,38,2.602210526315789,zhidaoyu,2.5884545454545456,1067.0,0.5314360603859222
S001,R001,PRO,22,Image_015,AOI hit [Image_015 - AOI_020],AOI_020,human_activities,14452,14000,933.0,466.5,433.0,500.0,2,12465.0,433.0,False,False,933.0,466.5,2,1,933.0,2,112,301.401,112,2.691080357142857,zhidaoyu,2.5884545454545456,1067.0,3.96475232174843
S001,R001,PRO,22,Image_015,AOI hit [Image_015 - AOI_021],AOI_021,human_activities,2838,14000,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,22,Image_015,AOI hit [Image_015 - AOI_022],AOI_022,human_activities,21548,14000,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,22,Image_015,AOI hit [Image_015 - AOI_023],AOI_023,human_activities,9936,14000,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,22,Image_015,AOI hit [Image_015 - AOI_031],AOI_031,river,3952719,14000,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,22,Image_015,AOI hit [Image_015 - AOI_033],AOI_033,sign,21628,14000,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,22,Image_015,AOI hit [Image_015 - AOI_036],AOI_036,traditional_building,77060,14000,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,22,Image_015,AOI hit [Image_015 - AOI_037],AOI_037,traditional_building,93316,14000,666.0,333.0,283.0,383.0,2,615.0,383.0,False,False,666.0,333.0,2,1,666.0,2,80,196.917,80,2.4614625,zhidaoyu,2.5884545454545456,1067.0,-4.906095248129807
S001,R001,PRO,22,Image_015,AOI hit [Image_015 - AOI_038],AOI_038,traditional_building,64114,14000,2516.0,629.0,267.0,1633.0,4,2040.0,283.0,False,False,2516.0,838.6666666666666,3,2,2516.0,3,302,770.347,302,2.550817880794702,zhidaoyu,2.5884545454545456,1067.0,-1.4540206906833832
S001,R001,PRO,22,Image_015,AOI hit [Image_015 - AOI_039],AOI_039,traditional_building,263731,14000,475.0,475.0,475.0,475.0,1,11299.0,475.0,False,False,475.0,475.0,1,0,475.0,1,57,12.954,5,2.5908,zhidaoyu,2.5884545454545456,1067.0,0.090612158887371
S001,R001,PRO,23,Image_016,AOI hit [Image_016 - AOI_031],AOI_031,river,3689961,7250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,23,Image_016,AOI hit [Image_016 - AOI_036],AOI_036,traditional_building,1144124,7250,2300.0,383.3333333333333,125.0,575.0,6,7.0,567.0,False,False,2300.0,575.0,4,3,2300.0,4,239,607.529,239,2.5419623430962344,zhidaoyu,2.5884545454545456,1067.0,-1.7961374844288385
S001,R001,PRO,24,Image_017,AOI hit [Image_017 - AOI_018],AOI_018,human_activities,175009,13016,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,24,Image_017,AOI hit [Image_017 - AOI_019],AOI_019,human_activities,261528,13016,1450.0,241.66666666666663,183.0,325.0,6,399.0,183.0,False,False,1450.0,362.5,4,3,1450.0,4,174,456.535,174,2.623764367816092,zhidaoyu,2.5884545454545456,1067.0,1.3641275804341424
S001,R001,PRO,24,Image_017,AOI hit [Image_017 - AOI_031],AOI_031,river,281405,13016,1050.0,210.0,75.0,325.0,5,7874.0,183.0,False,False,1050.0,262.5,4,3,1050.0,4,126,334.82,124,2.7001612903225807,zhidaoyu,2.5884545454545456,1067.0,4.315576839631883
S001,R001,PRO,24,Image_017,AOI hit [Image_017 - AOI_032],AOI_032,river,658160,13016,367.0,367.0,367.0,367.0,1,5332.0,367.0,False,False,367.0,367.0,1,0,367.0,1,44,114.252,44,2.5966363636363634,zhidaoyu,2.5884545454545456,1067.0,0.3160889263512672
S001,R001,PRO,24,Image_017,AOI hit [Image_017 - AOI_036],AOI_036,traditional_building,375462,13016,350.0,175.0,142.0,208.0,2,4332.0,208.0,False,False,350.0,350.0,1,0,350.0,1,42,109.503,42,2.607214285714286,zhidaoyu,2.5884545454545456,1067.0,0.7247467525625821
S001,R001,PRO,24,Image_017,AOI hit [Image_017 - AOI_037],AOI_037,traditional_building,1098097,13016,4517.0,301.1333333333333,92.0,708.0,15,7.0,275.0,True,True,4517.0,645.2857142857143,7,6,4517.0,7,497,1239.683,478,2.593479079497908,zhidaoyu,2.5884545454545456,1067.0,0.1941132809222356
S001,R001,PRO,24,Image_017,AOI hit [Image_017 - AOI_038],AOI_038,traditional_building,327212,13016,400.0,400.0,400.0,400.0,1,4799.0,400.0,False,False,400.0,400.0,1,0,400.0,1,48,125.519,48,2.614979166666666,zhidaoyu,2.5884545454545456,1067.0,1.024728104988346
S001,R001,PRO,25,Image_018,AOI hit [Image_018 - AOI_011],AOI_011,bridge,371763,10233,3916.0,261.06666666666666,83.0,475.0,15,300.0,208.0,False,False,3916.0,783.2,5,4,3916.0,5,470,1200.801,469,2.5603432835820894,zhidaoyu,2.5884545454545456,1067.0,-1.0860249380009754
S001,R001,PRO,25,Image_018,AOI hit [Image_018 - AOI_013],AOI_013,commercial_building,399418,10233,925.0,308.3333333333333,283.0,325.0,3,3675.0,317.0,False,False,925.0,462.5,2,1,925.0,2,111,292.444,111,2.634630630630631,zhidaoyu,2.5884545454545456,1067.0,1.7839249005617188
S001,R001,PRO,25,Image_018,AOI hit [Image_018 - AOI_014],AOI_014,commercial_building,323608,10233,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,25,Image_018,AOI hit [Image_018 - AOI_031],AOI_031,river,2701907,10233,267.0,133.5,117.0,150.0,2,7125.0,117.0,False,False,267.0,267.0,1,0,267.0,1,32,84.353,32,2.63603125,zhidaoyu,2.5884545454545456,1067.0,1.8380351561127977
S001,R001,PRO,25,Image_018,AOI hit [Image_018 - AOI_036],AOI_036,traditional_building,507045,10233,1325.0,441.6666666666667,433.0,450.0,3,2783.0,442.0,False,False,1325.0,441.6666666666667,3,2,1325.0,3,159,410.623,159,2.5825345911949684,zhidaoyu,2.5884545454545456,1067.0,-0.228706131617141
S001,R001,PRO,26,Image_019,AOI hit [Image_019 - AOI_018],AOI_018,human_activities,30984,10900,2700.0,450.0,142.0,1467.0,6,233.0,358.0,False,False,2700.0,1350.0,2,1,2700.0,2,324,854.572,324,2.637567901234568,zhidaoyu,2.5884545454545456,1067.0,1.8974007430908144
S001,R001,PRO,26,Image_019,AOI hit [Image_019 - AOI_031],AOI_031,river,30379,10900,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,26,Image_019,AOI hit [Image_019 - AOI_036],AOI_036,traditional_building,137739,10900,2000.0,333.3333333333333,183.0,467.0,6,2059.0,300.0,False,False,2000.0,666.6666666666666,3,2,2000.0,3,240,608.89,240,2.537041666666666,zhidaoyu,2.5884545454545456,1067.0,-1.986238424706452
S001,R001,PRO,27,Image_020,AOI hit [Image_020 - AOI_003],AOI_003,birds,14687,6967,1667.0,416.75,217.0,817.0,4,267.0,817.0,False,False,1667.0,416.75,4,3,1667.0,4,200,527.296,200,2.63648,zhidaoyu,2.5884545454545456,1067.0,1.8553717556983829
S001,R001,PRO,27,Image_020,AOI hit [Image_020 - AOI_004],AOI_004,birds,11441,6967,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,27,Image_020,AOI hit [Image_020 - AOI_005],AOI_005,birds,7407,6967,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,27,Image_020,AOI hit [Image_020 - AOI_006],AOI_006,birds,6743,6967,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,27,Image_020,AOI hit [Image_020 - AOI_007],AOI_007,birds,9604,6967,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,27,Image_020,AOI hit [Image_020 - AOI_008],AOI_008,birds,7762,6967,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,27,Image_020,AOI hit [Image_020 - AOI_009],AOI_009,birds,3678,6967,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,27,Image_020,AOI hit [Image_020 - AOI_027],AOI_027,riparian_vegetation,704779,6967,2593.0,288.1111111111111,125.0,425.0,9,1517.0,383.0,False,False,2593.0,432.1666666666667,6,5,2593.0,6,311,783.112,311,2.51804501607717,zhidaoyu,2.5884545454545456,1067.0,-2.7201377555969857
S001,R001,PRO,27,Image_020,AOI hit [Image_020 - AOI_031],AOI_031,river,1129952,6967,2675.0,445.8333333333333,158.0,817.0,6,0.0,700.0,False,False,2675.0,891.6666666666666,3,2,2675.0,3,264,699.378,264,2.649159090909091,zhidaoyu,2.5884545454545456,1067.0,2.3452042285674124
S001,R001,PRO,28,Image_021,AOI hit [Image_021 - AOI_016],AOI_016,dragon_boat,93815,2766,167.0,167.0,167.0,167.0,1,858.0,167.0,False,False,167.0,167.0,1,0,167.0,1,20,49.086,20,2.4543,zhidaoyu,2.5884545454545456,1067.0,-5.182804762406498
S001,R001,PRO,28,Image_021,AOI hit [Image_021 - AOI_017],AOI_017,dragon_boat,13484,2766,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,28,Image_021,AOI hit [Image_021 - AOI_027],AOI_027,riparian_vegetation,69418,2766,183.0,183.0,183.0,183.0,1,1967.0,183.0,False,False,183.0,183.0,1,0,183.0,1,22,57.83,22,2.6286363636363634,zhidaoyu,2.5884545454545456,1067.0,1.5523478383029417
S001,R001,PRO,28,Image_021,AOI hit [Image_021 - AOI_031],AOI_031,river,5251851,2766,233.0,233.0,233.0,233.0,1,2408.0,233.0,False,False,233.0,233.0,1,0,233.0,1,28,74.923,28,2.675821428571429,zhidaoyu,2.5884545454545456,1067.0,3.375252745708964
S001,R001,PRO,29,Image_022,AOI hit [Image_022 - AOI_027],AOI_027,riparian_vegetation,360770,2433,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,29,Image_022,AOI hit [Image_022 - AOI_028],AOI_028,riparian_vegetation,103726,2433,267.0,267.0,267.0,267.0,1,1134.0,267.0,False,False,267.0,267.0,1,0,267.0,1,32,86.438,32,2.7011875,zhidaoyu,2.5884545454545456,1067.0,4.355222491483158
S001,R001,PRO,29,Image_022,AOI hit [Image_022 - AOI_029],AOI_029,riparian_vegetation,658413,2433,192.0,192.0,192.0,192.0,1,459.0,192.0,False,False,192.0,192.0,1,0,192.0,1,23,62.847,23,2.732478260869565,zhidaoyu,2.5884545454545456,1067.0,5.564081303569061
S001,R001,PRO,29,Image_022,AOI hit [Image_022 - AOI_031],AOI_031,river,5632955,2433,183.0,183.0,183.0,183.0,1,242.0,183.0,False,False,183.0,183.0,1,0,183.0,1,22,60.253,22,2.738772727272728,zhidaoyu,2.5884545454545456,1067.0,5.807255996909352
S001,R001,PRO,30,Image_024,AOI hit [Image_024 - AOI_018],AOI_018,human_activities,28046,6084,175.0,175.0,175.0,175.0,1,3084.0,175.0,False,False,175.0,175.0,1,0,175.0,1,21,52.646,21,2.506952380952381,zhidaoyu,2.5884545454545456,1067.0,-3.1486805377860154
S001,R001,PRO,30,Image_024,AOI hit [Image_024 - AOI_019],AOI_019,human_activities,6486,6084,492.0,492.0,492.0,492.0,1,809.0,492.0,False,False,492.0,492.0,1,0,492.0,1,59,161.05100000000002,59,2.729677966101695,zhidaoyu,2.5884545454545456,1067.0,5.455897260979335
S001,R001,PRO,30,Image_024,AOI hit [Image_024 - AOI_020],AOI_020,human_activities,3045,6084,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,30,Image_024,AOI hit [Image_024 - AOI_021],AOI_021,human_activities,7497,6084,475.0,475.0,475.0,475.0,1,2509.0,475.0,False,False,475.0,475.0,1,0,475.0,1,57,147.772,57,2.592491228070175,zhidaoyu,2.5884545454545456,1067.0,0.1559495268216364
S001,R001,PRO,30,Image_024,AOI hit [Image_024 - AOI_026],AOI_026,landmark,193312,6084,325.0,108.33333333333331,92.0,133.0,3,3384.0,133.0,False,False,325.0,325.0,1,0,325.0,1,39,94.47,39,2.4223076923076925,zhidaoyu,2.5884545454545456,1067.0,-6.418766496735096
S001,R001,PRO,30,Image_024,AOI hit [Image_024 - AOI_027],AOI_027,riparian_vegetation,1393878,6084,300.0,150.0,117.0,183.0,2,4593.0,117.0,False,False,300.0,300.0,1,0,300.0,1,36,94.131,36,2.61475,zhidaoyu,2.5884545454545456,1067.0,1.0158746883011898
S001,R001,PRO,30,Image_024,AOI hit [Image_024 - AOI_030],AOI_030,riparian_vegetation,305747,6084,458.0,229.0,200.0,258.0,2,1326.0,200.0,False,False,458.0,229.0,2,1,458.0,2,55,147.501,55,2.681836363636364,zhidaoyu,2.5884545454545456,1067.0,3.607628279422612
S001,R001,PRO,30,Image_024,AOI hit [Image_024 - AOI_031],AOI_031,river,2880249,6084,175.0,175.0,175.0,175.0,1,3084.0,175.0,False,False,175.0,175.0,1,0,175.0,1,21,52.646,21,2.506952380952381,zhidaoyu,2.5884545454545456,1067.0,-3.1486805377860154
S001,R001,PRO,30,Image_024,AOI hit [Image_024 - AOI_041],AOI_041,upland_vegetation,187633,6084,1292.0,430.6666666666667,333.0,517.0,3,1776.0,333.0,False,False,1292.0,430.6666666666667,3,2,1292.0,3,155,396.582,155,2.5585935483870967,zhidaoyu,2.5884545454545456,1067.0,-1.153622617012387
S001,R001,PRO,31,Image_025,AOI hit [Image_025 - AOI_027],AOI_027,riparian_vegetation,731528,6866,592.0,592.0,592.0,592.0,1,1.0,592.0,False,False,592.0,592.0,1,0,592.0,1,43,109.152,43,2.538418604651163,zhidaoyu,2.5884545454545456,1067.0,-1.933043054252128
S001,R001,PRO,31,Image_025,AOI hit [Image_025 - AOI_028],AOI_028,riparian_vegetation,158620,6866,1291.0,322.75,158.0,483.0,4,801.0,325.0,False,False,1291.0,430.3333333333333,3,2,1291.0,3,155,404.359,155,2.608767741935484,zhidaoyu,2.5884545454545456,1067.0,0.78476156811828
S001,R001,PRO,31,Image_025,AOI hit [Image_025 - AOI_029],AOI_029,riparian_vegetation,307532,6866,425.0,425.0,425.0,425.0,1,5659.0,425.0,False,False,425.0,425.0,1,0,425.0,1,51,141.365,51,2.7718627450980398,zhidaoyu,2.5884545454545456,1067.0,7.085625666696278
S001,R001,PRO,31,Image_025,AOI hit [Image_025 - AOI_031],AOI_031,river,6602529,6866,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,31,Image_025,AOI hit [Image_025 - AOI_041],AOI_041,upland_vegetation,326250,6866,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S001,R001,PRO,31,Image_025,AOI hit [Image_025 - AOI_042],AOI_042,upland_vegetation,134224,6866,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5884545454545456,1067.0,
S002,R002,PRO,1,Image_001,AOI hit [Image_001 - AOI_018],AOI_018,human_activities,5350,9683,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,1,Image_001,AOI hit [Image_001 - AOI_019],AOI_019,human_activities,7717,9683,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,1,Image_001,AOI hit [Image_001 - AOI_027],AOI_027,riparian_vegetation,53370,9683,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,1,Image_001,AOI hit [Image_001 - AOI_028],AOI_028,riparian_vegetation,62191,9683,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,1,Image_001,AOI hit [Image_001 - AOI_031],AOI_031,river,2089099,9683,741.0,370.5,308.0,433.0,2,8.0,308.0,False,False,741.0,370.5,2,1,741.0,2,72,195.057,72,2.709125,zhidaoyu,2.6787080168776374,1185.0,1.1355094669040162
S002,R002,PRO,1,Image_001,AOI hit [Image_001 - AOI_036],AOI_036,traditional_building,218800,9683,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,1,Image_001,AOI hit [Image_001 - AOI_037],AOI_037,traditional_building,16676,9683,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,1,Image_001,AOI hit [Image_001 - AOI_041],AOI_041,upland_vegetation,174994,9683,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,2,Image_012,AOI hit [Image_012 - AOI_002],AOI_002,traditional_building,1113399,8484,2351.0,293.875,150.0,467.0,8,8.0,267.0,True,True,2351.0,470.2,5,4,2351.0,5,235,624.34,235,2.6567659574468085,zhidaoyu,2.6787080168776374,1185.0,-0.819128448960443
S002,R002,PRO,2,Image_012,AOI hit [Image_012 - AOI_018],AOI_018,human_activities,36310,8484,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,2,Image_012,AOI hit [Image_012 - AOI_019],AOI_019,human_activities,27638,8484,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,2,Image_012,AOI hit [Image_012 - AOI_020],AOI_020,human_activities,26420,8484,950.0,475.0,400.0,550.0,2,1325.0,550.0,False,False,950.0,475.0,2,1,950.0,2,114,303.885,114,2.665657894736842,zhidaoyu,2.6787080168776374,1185.0,-0.4871797171834727
S002,R002,PRO,2,Image_012,AOI hit [Image_012 - AOI_021],AOI_021,human_activities,61864,8484,508.0,169.33333333333334,125.0,208.0,3,258.0,208.0,False,False,508.0,254.0,2,1,508.0,2,61,161.509,61,2.647688524590164,zhidaoyu,2.6787080168776374,1185.0,-1.15800199544072
S002,R002,PRO,2,Image_012,AOI hit [Image_012 - AOI_022],AOI_022,human_activities,44668,8484,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,2,Image_012,AOI hit [Image_012 - AOI_023],AOI_023,human_activities,45749,8484,192.0,192.0,192.0,192.0,1,3458.0,192.0,False,False,192.0,192.0,1,0,192.0,1,23,61.808,23,2.6873043478260867,zhidaoyu,2.6787080168776374,1185.0,0.3209133244193384
S002,R002,PRO,2,Image_012,AOI hit [Image_012 - AOI_031],AOI_031,river,2833371,8484,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,2,Image_012,AOI hit [Image_012 - AOI_033],AOI_033,sign,75675,8484,400.0,400.0,400.0,400.0,1,7917.0,400.0,False,False,400.0,400.0,1,0,400.0,1,48,131.072,48,2.7306666666666666,zhidaoyu,2.6787080168776374,1185.0,1.9396906815395796
S002,R002,PRO,2,Image_012,AOI hit [Image_012 - AOI_035],AOI_035,sign,53882,8484,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,3,Image_023,AOI hit [Image_023 - AOI_027],AOI_027,riparian_vegetation,10615,7366,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,3,Image_023,AOI hit [Image_023 - AOI_031],AOI_031,river,62158,7366,525.0,262.5,242.0,283.0,2,2091.0,242.0,False,False,525.0,525.0,1,0,525.0,1,63,175.386,63,2.7839047619047617,zhidaoyu,2.6787080168776374,1185.0,3.927144890906922
S002,R002,PRO,3,Image_023,AOI hit [Image_023 - AOI_033],AOI_033,sign,9205,7366,992.0,496.0,242.0,750.0,2,3183.0,242.0,False,False,992.0,992.0,1,0,992.0,1,119,324.112,119,2.7236302521008406,zhidaoyu,2.6787080168776374,1185.0,1.6770112658850231
S002,R002,PRO,3,Image_023,AOI hit [Image_023 - AOI_041],AOI_041,upland_vegetation,16849,7366,275.0,275.0,275.0,275.0,1,633.0,275.0,False,False,275.0,275.0,1,0,275.0,1,33,81.297,33,2.4635454545454545,zhidaoyu,2.6787080168776374,1185.0,-8.032326068258131
S002,R002,PRO,4,Image_026,AOI hit [Image_026 - AOI_018],AOI_018,human_activities,10859,7817,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,4,Image_026,AOI hit [Image_026 - AOI_027],AOI_027,riparian_vegetation,662477,7817,900.0,300.0,250.0,350.0,3,2783.0,250.0,False,False,900.0,450.0,2,1,900.0,2,108,280.874,108,2.6006851851851853,zhidaoyu,2.6787080168776374,1185.0,-2.912703855771382
S002,R002,PRO,4,Image_026,AOI hit [Image_026 - AOI_028],AOI_028,riparian_vegetation,46746,7817,158.0,158.0,158.0,158.0,1,2583.0,158.0,False,False,158.0,158.0,1,0,158.0,1,19,46.398,18,2.5776666666666666,zhidaoyu,2.6787080168776374,1185.0,-3.772018061481255
S002,R002,PRO,4,Image_026,AOI hit [Image_026 - AOI_029],AOI_029,riparian_vegetation,135520,7817,1092.0,273.0,167.0,408.0,4,3450.0,317.0,False,False,1092.0,364.0,3,2,1092.0,3,131,329.394,131,2.514458015267176,zhidaoyu,2.6787080168776374,1185.0,-6.131687387187315
S002,R002,PRO,4,Image_026,AOI hit [Image_026 - AOI_031],AOI_031,river,42288,7817,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,5,Image_027,AOI hit [Image_027 - AOI_012],AOI_012,commercial_building,794126,6616,2176.0,217.6,67.0,292.0,10,8.0,242.0,True,True,2176.0,544.0,4,3,2176.0,4,242,607.428,242,2.51003305785124,zhidaoyu,2.6787080168776374,1185.0,-6.296877373854616
S002,R002,PRO,5,Image_027,AOI hit [Image_027 - AOI_027],AOI_027,riparian_vegetation,516054,6616,292.0,292.0,292.0,292.0,1,3317.0,292.0,False,False,292.0,292.0,1,0,292.0,1,35,97.37,35,2.782,zhidaoyu,2.6787080168776374,1185.0,3.8560374057775104
S002,R002,PRO,5,Image_027,AOI hit [Image_027 - AOI_028],AOI_028,riparian_vegetation,20262,6616,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
S002,R002,PRO,5,Image_027,AOI hit [Image_027 - AOI_029],AOI_029,riparian_vegetation,12876,6616,242.0,242.0,242.0,242.0,1,3042.0,242.0,False,False,242.0,242.0,1,0,242.0,1,29,81.518,29,2.8109655172413794,zhidaoyu,2.6787080168776374,1185.0,4.937361576193899
S002,R002,PRO,5,Image_027,AOI hit [Image_027 - AOI_031],AOI_031,river,26631,6616,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.6787080168776374,1185.0,
